chunks,url
livemintcommarketmarketstatsstocksindrenwbleenrgydevagencyordsharepricensebses0005619keyvodafone idea share pricevaluehttpswwwlivemintcommarketmarketstatsstocksvodafoneideasharepricensebses0003014keyorient technologies share pricevaluehttpswwwlivemintcommarketmarketstatsstocksorienttechnologiessharepricensebses0005897keypremier energies share pricevaluehttpswwwlivemintcommarketmarketstatsstockspremierenergiessharepricensebses0005867keybajaj housing finance share pricevaluehttpswwwlivemintcommarketmarketstatsstocksbajajhousingfinancesharepricensebses0005924keygaruda construction and engineer share pricevaluehttpswwwlivemintcommarketmarketstatsstocksgarudaconstructionandengineersharepricensebses0005960keyhyundai motor india share pricevaluehttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
commarketmarketstatsstockshyundaimotorindiasharepricensebses0005969nametimestampnullheadingnulltimetocomplete0timetocompleteinhrs0toolsnullsuppliesnulltypetoptrendsparagraphnullimagenullvideonullliveblognulllisticlenulllisticletypelisticlearraynulllisticlebullettypenulllisticleheadlinenullindicesnewnullrelatedstoriesnullcollectionstoriesembedurlbodyoptiontitlebackgroundcolorfontcolorlabelenabledfalselabeltextbackgroundcolorfontcolorbody2collectionpagesnullelementsnulllistelementnullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinetrueheadlinesummaryquickreadsummarymobileheadlinemobileappnotificationheadlinebrowsernotificationheadlinefacebookheadlinesubtypejsonsourceurltwitterheadline,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
summaryquickreadsummarymobileheadlinemobileappnotificationheadlinebrowsernotificationheadlinefacebookheadlinesubtypejsonsourceurltwitterheadlineurlheadlineleadmedianulltimetoreadnulllinkstoryidnullintrobodywebtyperelatednullshowrelatedtruenewsletterheadlinenewslettersummarywebstoryslidenulllogourlnulllogopositionnullhasslideimagefalsehasslidevideofalsehaslogoimagefalsecreditinfonullalttextnullmetatitlenullmetadescriptionnullkeywordsnullslideanimationsampleimagesidlistsampleimagespersonalisedsectionnullpersonalisedsectionidnullpaywallelementfalsefaqsectionheadingnullfaqsnulltaglinenulltabelementsnullquiznullpollnullbgparacolornullquotedesignnullcontentheadingnullmultipleleadmediaidsmultipleleadmediaimagesalsoreadstoriesnullalsoreadstoryidlistnull,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
nullquiznullpollnullbgparacolornullquotedesignnullcontentheadingnullmultipleleadmediaidsmultipleleadmediaimagesalsoreadstoriesnullalsoreadstoryidlistnullalsoreadstoriesurlnulllistcollectionprimarypagesnullstoryslugnullstorytemplatenullreviewnullnewamazonadsmetanullstepsnullpageablesortunsortedtruesortedfalsepagesize1pagenumber0offset0unpagedfalsepagedtruetotalpages1totalelements1lasttruesortunsortedtruesortedfalsefirsttruenumberofelements1size1number0sectionnamenewssubsectionnameindiastorydetailsid11700703183514olduuidnulldomainid5aeab8eefc36f218b0e0866bmgolduuidnulltitleuttarkashi tunnel collapse ndrf team enters tunnel to save 41 trapped workers with ambulances on standby 10 updatesarticletypestorycreatedbymausam jhafirstpublisheddate20231123t0213120000,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
articletypestorycreatedbymausam jhafirstpublisheddate20231123t0213120000lastpublisheddate20231123t0213120000lastmodifieddate20231123t0226170000metadataurlnewsindiauttarkashitunnelcollapsesilkyarandrfdeploysteamrescuemission41workerstop10updatespushkarsinghdhami11700703183514,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorslivemintagencystatuspublishedtagskeywordsuttarkashi tunnel collapsejharkhand cmhemant sorentrapped workers familiessilkyara newsranchieast singhbhumuttarkashibihauttarakhand tourism departmentprime ministers officesatyanand bhoktasectionnewscolumnsubsectionindiatopictopicurlsalternatesectionlocationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalseredirecturldynamicmetakeygenericopenstoryvaluetruealternateurlsnullexternalurlnullsubsectionl2canonicalurlhttpswwwlivemintcomnewsindiauttarkashitunnelcollapsesilkyarandrfdeploysteamrescuemission41workerstop10updatespushkarsinghdhami11700703183514htmlkilledfalseaudiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311700703183514,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlkilledfalseaudiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311700703183514mp3disclaimersponsoredtitlestorytypedigitalsyndicationfeedfalsepremiumstoryfalsemetatitleuttarkashi news ndrf team enters tunnel ambulances at the readymetadescriptionjharkhand cm voices concern over delayed evacuation of workers in the collapsed tunnel citing previous incidents in uttarakhand,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
handpickedfalseaudiencetagsgem3fme04fag03fag03fgef3fsf03ffm10ffmrkgef3fag04fag04fautobacklinkedtrueaicontentfalseaicontenttypenullremoveadsfalsecontextualkeywordnullembedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0tableofcontentsheadingnullperformancearticletypenullprcontextualkeywordsnullsectionid1544098065549subsectionid1544098092465typeofformatnullcrawledwidgettypenullcrawledwidgetdatanullisdeleted0expirydatenulllistrelatedstoriesnulltypestoryrelatedstoriesnulllistelementid11700704405938articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003ea 15member ndrf team led by a commandant has been assigned the mission of rescuing 41 labourers trapped for the past 10 days in the collapsed silkyara tunnel in uttarkashi,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
u003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700704405938articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003ehere are the top ten updates on the uttarkashi tunnel collapseu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700704405938articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e1 the evacuation process utilizing a series of 800 mm diameter steel pipes has presented a significant challenge for the rescue efforts u003ca classmanualbacklink targetblank hrefhttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomtopicndrfu003endrf u003cau003epersonnel have simulated a drill to demonstrate their approach for traversing through the pipes to reach the other side of the debris where the trapped labourers are located ndrf secondincommand 2 ic ravi shankar badhani told u003ciu003eptiu003ciu003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700704405938articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003ealso read u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsuttarkashitunnelcollapsenewsliveupdatesilkyararescueoperationuttarakhand41trappedmen11700700120993,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomnewsuttarkashitunnelcollapsenewsliveupdatesilkyararescueoperationuttarakhand41trappedmen11700700120993htmlu003euttarkashi tunnel collapse news live update silkyara rescue operation now in final stages says officialu003cau003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700704405582articletypeelementnametitletypeembedsubtypepaywallelementfalseembedurlbodyu003cblockquote classtwittertweetu003eu003cp langen dirltru003eu003ca hrefhttpstwittercomhashtagwatch,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
srchashu0026amprefsrctwsrc5etfwu003ewatchu003cau003e ndrf personnel enter silkyara tunnel as operation to rescue 41 trapped workers intensifies in uttarakhand u003ca hrefhttpstcof9lco5pbunu003epictwittercomf9lco5pbunu003cau003eu003cpu003eu0026mdash ani ani u003ca hrefhttpstwittercomanistatus1727329711729373513,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
refsrctwsrc5etfwu003enovember 22 2023u003cau003eu003cblockquoteu003e u003cscript async srchttpsplatformtwittercomwidgetsjs charsetutf8u003eu003cscriptu003eoptiontitlebackgroundcolorfontcolorlabelenabledfalselabeltextbackgroundcolorfontcolorbody2nullamazonadsnewamazonadsmetanullid11700705331785articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e2 medical professionals have been stationed within the tunnel and u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsindiauttarkashitunnelcollapselivenewsupdates41workerspushkarsinghdhamisilkyararescueoperationsilkyaraday911700528813703htmlu003eambulances u003cau003eare positioned outside to ensure the safe transfer of the rescued individuals,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlu003eambulances u003cau003eare positioned outside to ensure the safe transfer of the rescued individuals the ambulances will convey the u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsindiauttarkashitunnelcollapsegovtsaysmightreachtrappedworkersintwoandahalfdaysif11700447457681htmlu003eworkers u003cau003eto a hospital established in chinyalisaur approximately 30 kilometres from the tunnel location,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlu003eworkers u003cau003eto a hospital established in chinyalisaur approximately 30 kilometres from the tunnel locationu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700705331111articletypeelementnametitletypeembedsubtypepaywallelementfalseembedurlbodyu003cblockquote classtwittertweetu003eu003cp langen dirltru003evideo uttarkashi tunnel collapse update ambulance with medical equipment arrives at silkyara tunnel site as rescuers draw closer to 41 trapped workers u003ca hrefhttpstcoquwngdhfgzu003epictwittercomquwngdhfgzu003cau003eu003cpu003eu0026mdash press trust of india ptinews u003ca hrefhttpstwittercomptinewsstatus1727386414298579297,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
refsrctwsrc5etfwu003enovember 22 2023u003cau003eu003cblockquoteu003e u003cscript async srchttpsplatformtwittercomwidgetsjs charsetutf8u003eu003cscriptu003eoptiontitlebackgroundcolorfontcolorlabelenabledfalselabeltextbackgroundcolorfontcolorbody2nullamazonadsnewamazonadsmetanullid11700704973276articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e3 the dedicated freight corridor corporation of india limited dfccil and u003ca classautobacklinktopic targetblank hrefhttpswwwlivemintcomtopicindianrailways datanameindian railwaysu003eindian railwaysu003cau003e ir have collaborated to operate a special train transporting equipment from karambeli in gujarat to rishikesh in uttarakhand,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
covering a distance of 1605 km this initiative aims to support the rescue efforts for the trapped workers in the uttarkashi tunnel collapse incidentu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700704973276articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003ealso read u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsindiaafterthecollapseofuttarkashitunnelnhaitoinspectallunderconstructiontunnelsacrossindia11700661914556,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomnewsindiaafterthecollapseofuttarkashitunnelnhaitoinspectallunderconstructiontunnelsacrossindia11700661914556htmlu003eafter the collapse of the uttarkashi tunnel nhai to inspect all underconstruction tunnels across indiau003cau003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700704973276articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e4 on wednesday a 41bed hospital was established at the chinyalisaur community health centre in the district to provide medical care for the 41 trapped laborers once they are rescued from the silkyara tunnel additionally a temporary hospital with eight beds has been arranged at the location to offer immediate medical attention to the trapped workers if necessary u003ciu003epti u003ciu003ereported,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
u003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700704972788articletypeelementnametitletypeembedsubtypepaywallelementfalseembedurlbodyu003cblockquote classtwittertweetu003eu003cp langen dirltru003evideo uttarkashi tunnel collapse update u0026quotwe have inserted pipes 44 meters via horizontal drilling however we have found some steel rods in the debris the machine couldnu002639t cut those rods therefore ndrf personnel will cut those rods following which we would use the machine u003ca hrefhttpstcoackw1p1difu003epictwittercomackw1p1difu003cau003eu003cpu003eu0026mdash press trust of india ptinews u003ca hrefhttpstwittercomptinewsstatus1727393299185447090,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
refsrctwsrc5etfwu003enovember 22 2023u003cau003eu003cblockquoteu003e u003cscript async srchttpsplatformtwittercomwidgetsjs charsetutf8u003eu003cscriptu003eoptiontitlebackgroundcolorfontcolorlabelenabledfalselabeltextbackgroundcolorfontcolorbody2nullamazonadsnewamazonadsmetanullid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e5 after conversing with the workers their family members expressed optimism anticipating that the anxious wait would ultimately lead to a heartwarming reunion with their loved ones we called him on diwali but could not reach him his colleagues told us that his mobile phone had been damaged later we saw his name in the newspaper and learnt that he was trapped inside the tunnel he told u003ciu003eptiu003ciu003e,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
his colleagues told us that his mobile phone had been damaged later we saw his name in the newspaper and learnt that he was trapped inside the tunnel he told u003ciu003eptiu003ciu003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003ealso read u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsindiauttarkashitunnelcollapsegoodnewsinnext40hrsifsayofficials11700592310551htmlu003euttarkashi tunnel collapse good news in next 40 hrs if,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomnewsindiauttarkashitunnelcollapsegoodnewsinnext40hrsifsayofficials11700592310551htmlu003euttarkashi tunnel collapse good news in next 40 hrs if say officialsu003cau003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e6 jharkhand chief minister hemant soren voiced concern on wednesday regarding the delayed evacuation of workers from the underconstruction silkyara tunnel in uttarakhand,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
jharkhand chief minister hemant soren voiced concern on wednesday regarding the delayed evacuation of workers from the underconstruction silkyara tunnel in uttarakhandu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e7 ten days have passed since the collapse in the tunnel but there is no surety when the workers who are trapped will come out soren said the incident is not the first in uttarakhand such occurrences had taken place in previous years too and several workers from jharkhand had lost their lives jharkhand cm added,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
the incident is not the first in uttarakhand such occurrences had taken place in previous years too and several workers from jharkhand had lost their lives jharkhand cm addedu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003ealso read u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsindiawatchfirstvisualsofuttarkashitunnelrescuecomeup11700535952831,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomnewsindiawatchfirstvisualsofuttarkashitunnelrescuecomeup11700535952831htmlu003ewatch first visuals of uttarkashi tunnel rescue come upu003cau003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e8 the jharkhand government is making arrangements to airlift all 15 workers hailing from the state who are currently trapped in the silkyara tunnel in uttarkashi uttarakhand among the total of 41 workers stuck inside the collapsed tunnel 15 individuals are from giridih ranchi east singhbhum and khunti districts of jharkhand,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
among the total of 41 workers stuck inside the collapsed tunnel 15 individuals are from giridih ranchi east singhbhum and khunti districts of jharkhandu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003ealso read u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsuttarkashitunnelcollapselivenewsupdates41strandedworkerssilkyarauttarakhandrescueoperation11700443777291,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomnewsuttarkashitunnelcollapselivenewsupdates41strandedworkerssilkyarauttarakhandrescueoperation11700443777291htmlu003euttarkashi tunnel collapse highlights 6inch pipe pushed through rubble iaf airlifts another 36 tonne of equipmentu003cau003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e9 jharkhand labour minister satyanand bhokta stated that the department is actively communicating with the families of the 15 labourers from jharkhand who are stuck at the u003ca classmanualbacklink targetblank hrefhttpswwwlivemintcomnewsindiauttarkashitunnelcollapsenotgoingbackuntilwomenheroesplaycrucialroleinsaving41livesreadhere11700452310787,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomnewsindiauttarkashitunnelcollapsenotgoingbackuntilwomenheroesplaycrucialroleinsaving41livesreadhere11700452310787htmlu003ecollapse siteu003cau003e the jharkhand government is willing to bear the entire expense of bringing the workers to jharkhand from uttarkashi after they are rescued he told reportersu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003e10 bhaskar khulbe former advisor to the prime ministers office announced on wednesday that activities for the upcoming phase will commence in the next two hours,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
bhaskar khulbe former advisor to the prime ministers office announced on wednesday that activities for the upcoming phase will commence in the next two hours as reported by u003ciu003eaniu003ciu003e khulbe who is also the special executive officer in the uttarakhand tourism department said i am very happy to tell you that with the work we were doing for the last hour we have drilled another 6meter length with an american oger machine i am hopeful that in the next 2 hours work will start for the next phase,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
i am hopeful that in the next 2 hours work will start for the next phaseu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseid11700703667846articletypeelementnameparagraphtitletypeparagraphsubtypenullpaywallelementfalseparagraphbodyu003cpu003eu003ciu003ewith inputs from agenciesu003ciu003eu003cpu003ebgparacolornullamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseamazonadsnullflipkartadsnullcromaadsnullcontainaffiliateembedfalseaffiliateembedheadlinefalseheadlineuttarkashi tunnel collapse ndrf team enters tunnel to save 41 trapped workers with ambulances on standby 10 updatessummaryjharkhand cm voices concern over delayed evacuation of workers in the collapsed tunnel citing previous incidents in uttarakhand,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
quickreadsummarynullmobileheadlineuttarkashi news ndrf team enters tunnel ambulances at the readyleadmediaidnullmediatypenullelements11700703249643imageimages270x480null600x338httpswwwlivemintcomlmimgimg20231123600x338ani20231122338017007032481551700703465368jpgoptimizehttpswwwlivemintcomlmimgimg20231123optimizeani20231122338017007032481551700703249192jpgmediumimagehttpswwwlivemintcomlmimgimg20231123250x250ani20231122338017007032481551700703465368jpgbigimagehttpswwwlivemintcomlmimgimg20231123600x338ani20231122338017007032481551700703465368jpg140x140httpswwwlivemintcomlmimgimg20231123140x140ani20231122338017007032481551700703465368jpgthumbnailimagehttpswwwlivemintcomlmimgimg2023112390x90ani20231122338017007032481551700703465368jpg900x1600httpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
jpgthumbnailimagehttpswwwlivemintcomlmimgimg2023112390x90ani20231122338017007032481551700703465368jpg900x1600httpswwwlivemintcomlmimgimg20231123originalani2023112233801700703248155jpgfullimagehttpswwwlivemintcomlmimgimg20231123960x540ani20231122338017007032481551700703465368jpg248x186nullcaptionuttarkashi nov 22 ani ndrf personnel at the site to enter the silkyara tunnel during the operation to rescue 41 trapped workers in uttarkashi on wednesday ani photonamealternatetextnullimagecreditcmo uttarakhand xoverimagefalseverticalimagefalsewidth2080height1389imageurlvideonulltimetoread3introbodyrelatedshowrelatedfalsepaywallelementfalsetwolinertextcatch all the u003ca hrefhttpswwwlivemintcomu003ebusiness news u003cau003e u003ca hrefhttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomu003ebusiness news u003cau003e u003ca hrefhttpswwwlivemintcomnewsu003ebreaking news u003cau003eevents and u003ca hrefhttpswwwlivemintcomlatestnewsu003elatest news u003cau003e updates on live mint download the u003ca hrefhttpswwwlivemintcomappsu003emint news app u003cau003e to get daily market updatesauthordetailsnullreviewnullnewamazonadsmetanullactivestocksdatatickerids0003056riciocboprice1368percentchange263netchange37bid13685ask0high1405low1364open13955lowcircuitlimit12645upcircuitlimit15455volume1041601displaynameindian oil corporationdate20241218time102943pricearrowclose140,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
4open13955lowcircuitlimit12645upcircuitlimit15455volume1041601displaynameindian oil corporationdate20241218time102943pricearrowclose1405bidsize53asksize0averagepricenullaveragevolumenullexchangetypebselotsize1deviationnullactualdeviationnullnoofdaysforaveragenullyearhighdate20240208yearlowdate20231221tick005totalshareoutstanding13771560699marketcap18839495shorttermtrendsbearishlongtermtrendsbearishsmanulloverallratingbearishdescriptionthe stock is currently experiencing a strong downtrendimageurlhttpslogoclearbitcomioclcomylow11725yhigh1968tickerids0003022rictamoboprice7557percentchange303netchange2365bid757ask0high77595low754open77595lowcircuitlimit70145upcircuitlimit857,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
boprice7557percentchange303netchange2365bid757ask0high77595low754open77595lowcircuitlimit70145upcircuitlimit85725volume722551displaynametata motorsdate20241218time101420pricearrowclose77935bidsize81asksize0averagepricenullaveragevolumenullexchangetypebselotsize1deviationnullactualdeviationnullnoofdaysforaveragenullyearhighdate20240730yearlowdate20231221tick005totalshareoutstanding4189494099marketcap31660007shorttermtrendsbearishlongtermtrendsbearishsmanulloverallratingbearishdescriptionthe stock is currently experiencing a strong downtrendimageurlhttpslogoclearbitcomtatamotorscomylow69376yhigh117905tickerids0003026rictiscboprice1445percentchange079netchange115bid0ask1445high146,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
clearbitcomtatamotorscomylow69376yhigh117905tickerids0003026rictiscboprice1445percentchange079netchange115bid0ask1445high14655low1433open1458lowcircuitlimit1311upcircuitlimit1602volume615562displaynametata steeldate20241218time102246pricearrowclose14565bidsize0asksize120averagepricenullaveragevolumenullexchangetypebselotsize1deviationnullactualdeviationnullnoofdaysforaveragenullyearhighdate20240618yearlowdate20231221tick005totalshareoutstanding12483531541marketcap18038703shorttermtrendsbearishlongtermtrendsbearishsmanulloverallratingbearishdescriptionthe stock is currently experiencing a strong downtrendimageurlhttpslogoclearbitcomtatasteelcomylow1278yhigh1846tickerids0003080ricbanh,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
